date,x_kor,rea,cpi,q_aus,x_jpn,p_usd,x_ind,p_real,z,z_major,z_w
2024-02-01,1.0256295772215e7,19.909205,310.967,2.81499486e7,1.3210201e7,124.2,2.1381163447883997e7,50.071598363498,0.0,0.0,0.0
2024-03-01,8.2341456795500005e6,25.251026,312.345,2.897376958e7,1.312911e7,131.5,2.2012103032e7,52.780725759054036,0.0,0.0,0.0
2024-04-01,8.935879920847999e6,-0.2649218,313.023,2.784118412e7,1.3196259e7,135.0,2.2581234426e7,54.06817143281831,0.0,0.0,0.0
2024-05-01,8.9235215835e6,8.9040421,313.175,2.96762033e7,1.1373143837336e7,142.0,2.5034433763776e7,56.844103471930374,0.0,0.0,0.0
2024-06-01,8.460597652645001e6,10.526182,313.044,3.119427387e7,1.1158330248994e7,135.1,2.1086095899e7,54.10459217633774,1.0,0.0,0.5
2024-07-01,1.0117892376415001e7,10.680135,313.569,2.8519280760139998e7,1.4833189e7,137.6,2.1808293358887002e7,55.01352532970098,0.0,0.0,0.0
2024-08-01,1.1113453596208e7,-0.80440555,314.062,3.2953850892557997e7,1.4604552e7,145.8,2.0688440883808997e7,58.20044362109486,0.0,0.0,0.0
2024-09-01,9.47177897118e6,12.697667,314.732,3.0411544e7,1.590711e7,139.2,1.8325816996771e7,55.44756730634035,0.0,0.0,0.0
2024-10-01,9.049983201105e6,-3.8686751,315.631,3.05954745e7,1.4052001e7,146.6,1.986351691e7,58.228886070136795,0.0,0.0,0.0
2024-11-01,8.891186825805001e6,-11.911229,316.528,3.16104321e7,1.3245596e7,142.1,1.873821588e7,56.28155749777642,0.0,0.0,0.0
2024-12-01,1.060831821926e7,-45.82321,317.604,3.379667507e7,1.5821967541330999e7,129.8,1.5289917665e7,51.235725718275745,0.0,0.0,0.0
2025-01-01,9.704979972963e6,-62.781144,318.961,2.58651996e7,1.5369439e7,118.6,2.2208946465e7,46.61559885245065,0.0,0.0,0.0
2025-02-01,8.473122639179e6,-67.012287,319.679,2.2705032e7,1.3397777e7,106.9,1.7860120401e7,41.92255664574112,0.0,0.0,0.0
2025-03-01,6.98733308684e6,-12.793564,319.785,3.05668371e7,1.2290466e7,104.0,2.0297987494e7,40.77175573512456,0.0,0.0,0.0
2025-04-01,7.135298363015001e6,-24.478141,320.302,2.5758893e7,1.2025644e7,98.6,2.4269646795e7,38.59236801112764,0.0,0.0,0.0
2025-05-01,6.912932649141e6,-25.96453,320.62,2.5343524e7,1.0323804663252002e7,104.4,2.504977562e7,40.82197871341256,0.0,0.0,0.0
2025-06-01,7.67383399348e6,-3.2330659,321.435,3.37268195e7,1.0676712e7,109.0,2.156287357e7,42.51258341336782,0.0,0.0,0.0
2025-07-01,,4.297202,322.169,3.25373146e7,1.572212705298e7,112.9,2.1083538808723e7,43.93335360018117,0.0,0.0,0.0
2025-08-01,1.1758072511353001e7,13.601125,323.291,2.983705812e7,1.6182076e7,112.2,1.9080177828e7,43.50943115699508,0.0,0.0,0.0
2025-09-01,1.1224101378715001e7,19.487417,324.245,3.2044312e7,1.361582e7,106.3,1.7963091633e7,41.100219355572435,0.0,0.0,0.0
2025-10-01,1.0029646648629999e7,13.311319,,3.153583419e7,1.4526817e7,107.5,2.0795297225e7,,0.0,0.0,0.0
2025-11-01,9.640867845669001e6,22.352261,325.063,3.051654701e7,1.2918775e7,112.6,2.0482470706758e7,43.42651859951339,0.0,0.0,0.0
2025-12-01,9.514022716139e6,29.077012,326.031,3.546913184e7,1.463879e7,107.7,1.9031195226e7,41.41340792939606,0.0,0.0,0.0
2026-01-01,,1.5921764,326.588,,,109.8,,42.148903401689395,0.0,0.0,0.0
2026-02-01,,15.342417,327.46,,,118.4,,45.32915339860671,0.0,0.0,0.0
2026-03-01,,14.940091,330.293,,,138.6,,52.607543582373296,0.0,0.0,0.0
2026-04-01,,32.152796,332.407,,,130.9,,49.36892251428353,0.0,0.0,0.0
2026-05-01,,54.005239,333.979,,,136.9,,51.38879700899859,0.0,0.0,0.0
2026-06-01,,45.177878,332.568,,,138.5,,52.209974097382926,0.0,0.0,0.0
2026-07-01,,,332.813,,,,,,0.0,0.0,0.0
